DATE,TIME,BLD A (KW),BLD A (KVA),BLD A (KVAR),BLD A (Apparent PF),Plant Chillers (KW),Plant Chillers (Avg Current),Plant Chillers (kWh),Plant Chillers (Apparent PF),Plant Chillers (Displacement PF),BLD A FITNESS ZONE (KW),BLD A FITNESS (AVG CURRENT),BLD A FITNESS (kWh),BLD A FITNESS (Apparent PF),BLD A FITNESS (Displacement PF),BLD B (KW),BLD B (kVa),BLD B (kVAR),BLD B (PF),BLD D (KW),BLD D (kVA),BLD D (kVAR),BLD D (PF),BLD E (KW),BLD E (kVA),BLD E (KVAR),BLD E (PF),BLD G (KW),BLD G (kVA),BLD G (kVAR),BLD G (PF),BLD H (KW),BLD H Average Current,BLD H (kWh),BLD H (Apparent PF),BLD H (DISPLACEMENT PF),BLD J (KW),BLD J Average Current,BLD J (kWh),BLD J (Apparent PF),BLD J (Displacement PF),BLD K (KW),BLD K Average Current,BLD K (kWh),BLD K (Apparent PF),BLD K (Displacement PF),BLD M (KW),BLD M (Average Current),BLD M (kWh),BLD M (Apparent PF),BLD M (Displacement PF),BLD N (KW),BLD N Average Current,BLD N (kWh),BLD N (Apparent PF),BLD N (Displacement PF),BLD P (KW),BLD P Average Current,BLD P (kWh),BLD P (Apparent PF),BLD P (Displacement PF),RES PH 1 & 2 (KW),RES PH 1 & 2 Avg Current,RES PH 1 & 2 (kWh),RES PH 1 & 2 (Apparent PF),RES PH 1 & 2 (Displacement PF),RES PH 3 (KW),RES PH 3 Avg Current,RES PH 3 (kWh),RES PH 3 (Apparent PF),RES PH 3 (Displacement PF),BLD S (KW),BLD S Avg Current,BLD S (kWh),BLD S (Apparent PF),BLD S (Displacement PF),BLD T (KW),BLD T Avg Current,BLD T (kWh),BLD T (Apparent PF),BLD T (Displacement PF),BLD V (KW),BLD V Avg Current,BLD V (kWh),BLD V (Apparent PF),BLD V (Displacement PF),BLD Z (KW),BLD Z Avg Current,BLD Z (kWh),BLD Z (Apparent PF),BLD Z (Displacement PF),COGEN 1 (kW),COGEN 1 (kVAR),COGEN 1 (kVA),COGEN2 (kW),COGEN2 (KVAR),COGEN2 (KVA),BLD C (kW),BLD C Avg Current,BLD C (kWh),BLD C (Apparent PF),BLD C (Displacement PF) ,Column1,Column2,Column3,Column4,Column5
2019-02-12,5:00:00,454.3,454.89,78.28,0.984,129.77,124.45,1499359,0.98,0.99,23.55,28.57,611565.56,0.75,0.78,166.01,181.66,79.75,0.9,48.64,56.32,21.5,0.908,105,114,48,-90.82,17.47,19.36,4.32,0.97,131.84,139.52,3892750.75,0.89,0.9,63.19,65.51,1642407.13,0.91,0.93,0,0,477821.84,1,1,76.66,104.9,602643,0.69,0.75,90.37,94.61,1997183.75,0.88,0.88,102.58,107.34,3031325,0.9,0.91,163.96,175.2,4778718.5,0.89,0.89,137.4,145.74,2009849,0.89,0.89,40.72,43.48,627508.31,0.88,0.88,138.83,341.92,5105148.5,0.38,0.41,30.07,35.62,728111.44,0.79,0.82,35.06,42.28,546023.44,0.78,0.78,0,No Data,0,0,No Data,1733,163.97,438.06,4943608,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-02-12,6:00:00,455.78,487.38,70.89,0.99,132.27,124.35,1499490.88,0.98,0.99,23.19,28.62,611587.69,0.73,0.76,196.58,223.02,97.48,0.9,80.03,83.46,27.65,0.942,116,128,55,-89.74,18.37,19.36,5.44,0.96,123.18,132.93,3892876.75,0.86,0.87,59.22,61.75,1642469.38,0.89,0.91,0,0,477822.06,1,1,82.32,121.08,602717.75,0.63,0.69,95.45,98.14,1997279.13,0.88,0.89,112.68,114.75,3031424.75,0.91,0.91,171.25,181.73,4778882.5,0.88,0.88,143.67,151.68,2009995.75,0.88,0.88,30.7,35.01,627543.25,0.81,0.81,144.64,350.54,5105290.5,0.38,0.41,37.61,43.01,728143.38,0.81,0.85,35.66,43.68,546063.06,0.76,0.76,0,No Data,0,0,No Data,1689,171.84,452.09,4943780,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-02-12,7:00:00,452.68,444.55,69.42,0.986,136.61,129.04,1499623.38,0.98,0.99,26.55,31.29,611616.19,0.77,0.8,193.18,214.15,91.57,0.91,89.09,105.47,33.79,0.94,169,180,65,-93.36,22.98,23.04,5.76,0.97,130.88,139.96,3893005.5,0.88,0.88,78.19,78.19,1642537.38,0.93,0.95,3.82,4.78,477822.13,0.75,0.78,82.38,113.16,602802.31,0.68,0.71,92.69,96.03,1997374.88,0.88,0.89,164.87,173.74,3031549.5,0.89,0.89,167.79,178.1,4779046,0.88,0.88,146.06,153.15,2010140.25,0.89,0.89,38.18,44.86,627580.06,0.79,0.8,177.41,379.39,5105464.5,0.44,0.48,42.65,45.99,728179.88,0.86,0.89,38.66,45.74,546100.75,0.79,0.79,0,No Data,0,0,No Data,1755,181.74,479.73,4943959,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-02-12,8:00:00,518.99,506.58,84.18,0.986,130.66,124.04,1499755.75,0.98,0.99,25.88,30.92,611645.56,0.79,0.8,241.48,280.62,97.48,0.94,103.32,119.81,31.23,0.96,213,222,66,-95.35,26.85,26.56,5.76,0.97,246.09,248.95,3893190.25,0.93,0.94,96.83,95.12,1642621.63,0.95,0.96,13.29,13.52,477829.38,0.93,0.95,90.19,128.26,602883.69,0.66,0.71,102.62,103.88,1997473.38,0.91,0.91,145.03,144.56,3031706,0.94,0.94,159.86,172,4779215.5,0.87,0.87,161.65,169.69,2010311.75,0.9,0.9,48.76,52.64,627627.19,0.87,0.87,204.16,401.68,5105658.5,0.48,0.53,30.84,35.97,728214,0.8,0.82,33.75,41.67,546138.56,0.76,0.76,0,No Data,0,0,No Data,2125,256.92,680.98,4944162.5,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-02-12,9:00:00,545.13,558.28,85.66,0.99,130.91,122.78,1499889.63,0.98,0.99,25.49,30.72,611673.56,0.77,0.78,245.46,261.42,94.52,0.93,113.15,118.27,39.94,0.95,188,196,58,-95.48,22.06,22.08,6.08,0.96,234.1,234.48,3893428.25,0.93,0.93,96.91,94.15,1642716.5,0.95,0.96,7.65,8.56,477837.25,0.83,0.87,94.07,130.54,602971.31,0.67,0.71,109.64,108.88,1997579,0.91,0.91,176.6,184.6,3031845,0.88,0.89,177.77,186.79,4779385,0.88,0.88,162.06,170.42,2010476,0.88,0.88,45.95,49.98,627676.38,0.85,0.85,232.4,429.13,5105880,0.5,0.56,34.46,38.67,728247.31,0.82,0.84,43.33,51.28,546177.81,0.78,0.78,0,No Data,0,0,No Data,2111,242.29,631.86,4944401.5,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-02-12,10:00:00,550.3,552.37,88.62,0.988,130.35,123.31,1500023,0.98,0.99,40.06,41.86,611702.69,0.9,0.9,257.28,279.14,97.48,0.94,108.8,114.18,32.26,0.958,198,208,67,-94.57,22.1,28.8,6.24,0.97,240.31,240,3893653.75,0.94,0.94,96.59,94.72,1642817.13,0.95,0.96,8.12,8.78,477845.34,0.87,0.89,89.61,123.6,603061.38,0.68,0.73,108.89,108.34,1997690.5,0.92,0.92,180.42,187.55,3032019.5,0.9,0.9,177.13,186.05,4779559.5,0.89,0.89,179.52,185.21,2010648.5,0.91,0.91,50.34,54.86,627724.44,0.85,0.85,252.33,450.25,5106117.5,0.52,0.58,34.87,39.24,728284.94,0.83,0.85,45.72,52.77,546218,0.81,0.81,0,No Data,0,0,No Data,2208,255.11,671.82,4944650.5,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-02-12,11:00:00,567.43,598.15,115.2,0.984,138.41,129.6,1500157.25,0.98,0.99,27.15,31.35,611732.44,0.81,0.81,262.45,274.71,91.57,0.94,124.21,133.12,36.86,0.964,187,195,60,-95.17,20.11,22.88,6.24,0.96,222.18,223.64,3893885,0.93,0.93,106.54,103,1642920.75,0.95,0.97,10.51,11.03,477855.97,0.89,0.9,90.15,121.87,603154.38,0.69,0.74,109.9,109.52,1997802.88,0.91,0.91,167.39,176.27,3032196,0.88,0.88,174.48,184.54,4779737.5,0.88,0.88,171.16,178.92,2010827.63,0.89,0.89,59.48,64.26,627775.56,0.86,0.86,250.48,444.6,5106365.5,0.52,0.59,36.17,40.05,728322.94,0.83,0.85,36.76,46.38,546255.63,0.73,0.74,0,No Data,0,0,No Data,2261,265.36,694.81,4944911,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-02-12,12:00:00,588.26,542.03,91.57,0.986,139.45,131.03,1500293.38,0.98,0.99,25.3,30.59,611764.81,0.77,0.77,262.89,277.66,101.91,0.93,120.12,118.78,35.84,0.956,193,204,68,-94.3,21.23,22.88,8.64,0.94,213.08,219.7,3894097.25,0.91,0.91,101.62,98.19,1643024.63,0.96,0.97,7.96,8.88,477864.63,0.84,0.88,97.05,127.43,603246.06,0.71,0.76,116.7,114.98,1997918.5,0.92,0.92,133.97,133.93,3032336.25,0.93,0.93,201.8,223.91,4779920,0.84,0.84,178.55,184.57,2011008.75,0.9,0.9,92.56,97.2,627864.63,0.88,0.88,245.74,441.08,5106614,0.52,0.58,36.37,40.81,728363.31,0.82,0.85,31.31,42.58,546289.44,0.68,0.68,0,No Data,0,0,No Data,2147,280,734.64,4945176.5,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-02-12,13:00:00,568.32,549.42,87.14,0.986,126.83,120.36,1500428.25,0.99,0.99,23.24,28.17,611797.13,0.78,0.78,272.2,302.77,97.48,0.95,110.13,116.74,33.28,0.962,188,196,59,-95.32,20.29,20.96,6.4,0.96,184.02,191.31,3894298.25,0.91,0.91,98.57,96,1643127.63,0.96,0.97,10.67,12.11,477872.63,0.83,0.9,89.27,125.29,603338.63,0.67,0.72,109.77,108.09,1998032.75,0.93,0.94,170.15,179.64,3032482.75,0.89,0.89,180.53,189.61,4780106,0.9,0.9,179.97,187.27,2011193,0.91,0.91,80.46,87.06,627968,0.87,0.87,246.19,441.93,5106865,0.52,0.59,30.51,34.96,728397.81,0.82,0.83,33.36,41.49,546321.31,0.75,0.75,0,No Data,0,0,No Data,2179,264.57,701.52,4945443.5,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-02-12,14:00:00,562.56,593.72,81.23,0.99,113.46,107.6,1500549.63,0.99,1,24.06,28.92,611832.63,0.79,0.79,288.3,305.72,98.95,0.95,125.39,108.54,28.67,0.96,192,201,61,-95.26,20.98,25.92,6.72,0.97,204.47,205.91,3894510.5,0.94,0.94,105.25,102.81,1643232.25,0.96,0.98,1.93,2.5,477880.56,0.74,0.77,87.79,121.35,603428.94,0.69,0.74,109.21,106.97,1998141.5,0.94,0.95,167.69,177.82,3032661.5,0.89,0.89,196.95,204.57,4780296.5,0.91,0.91,204.72,213.55,2011380.13,0.91,0.91,96.99,104.52,628053.69,0.88,0.88,244.41,439.32,5107112.5,0.52,0.6,41.39,43.6,728432.25,0.89,0.9,27.38,36.81,546351.94,0.7,0.7,0,No Data,0,0,No Data,0,263.89,704.43,4945706,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-02-12,15:00:00,595.2,570.09,94.52,0.988,118.76,112.72,1500665.5,0.99,1,26.95,31.05,611861.5,0.82,0.83,288.3,304.25,100.43,0.95,104.35,105.98,30.21,0.962,187,194,58,-95.62,20.88,22.56,6.88,0.97,213.7,218.72,3894721,0.93,0.93,102.37,100.31,1643336.13,0.96,0.97,6.17,7.05,477886.34,0.84,0.87,90.97,126.54,603517.19,0.69,0.75,136.88,135.6,1998265.25,0.93,0.94,166.33,176.36,3032835.5,0.89,0.9,191.96,200.23,4780484.5,0.91,0.91,183.09,189.79,2011570.5,0.92,0.92,85.92,91.53,628151.5,0.89,0.89,241.72,432.95,5107359,0.53,0.61,33.46,37.54,728472.63,0.84,0.85,25.73,35.41,546380.56,0.69,0.69,0,No Data,0,0,No Data,0,266.02,711.1,4945967,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-02-12,16:00:00,563,562.71,101.91,0.984,114.53,108.82,1500781.13,0.99,1,26.12,30.45,611899.13,0.81,0.82,284.75,298.34,97.48,0.94,101.63,112.64,34.82,0.95,210,217,57,-96.53,23.74,24,6.56,0.96,192.12,201.04,3894933.75,0.91,0.91,101.69,99.28,1643440,0.97,0.98,10.82,12.05,477892.59,0.86,0.92,86.2,118.15,603605.94,0.7,0.75,121.42,122.28,1998394.88,0.92,0.92,122.08,125.11,3032983,0.92,0.93,197.25,205.31,4780679,0.91,0.91,197.33,202.23,2011763,0.93,0.93,85.14,90.91,628244.31,0.88,0.89,234.84,426.24,5107599.5,0.52,0.6,38.23,41.91,728512.56,0.86,0.87,34.13,44,546409.5,0.73,0.74,0,No Data,0,0,No Data,0,251.56,672.64,4946223,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-02-12,17:00:00,557.24,565.66,91.57,0.988,111.5,105.57,1500895.25,0.99,1,29.1,32.78,611935.13,0.81,0.84,258.46,274.71,94.52,0.94,100.25,100.86,34.82,0.946,207,215,61,-95.91,18.78,17.92,5.44,0.94,209.47,213.36,3895135.5,0.93,0.93,108.43,106.87,1643541.75,0.95,0.96,5.04,5.65,477898.22,0.84,0.87,87.01,119.12,603694.38,0.69,0.75,108.05,107.9,1998508.5,0.92,0.92,129.66,131.43,3033107.75,0.93,0.94,203.39,210.19,4780877.5,0.92,0.92,191.92,198.68,2011964.38,0.91,0.91,51.21,53.55,628301.69,0.91,0.91,235.37,431.85,5107840,0.51,0.58,36.23,40.05,728551.81,0.86,0.87,30.32,41.22,546440.88,0.69,0.69,0,No Data,0,0,No Data,0,232.5,618.43,4946465.5,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-02-12,18:00:00,558.87,567.14,101.91,0.984,111.64,105.34,1501008.63,0.99,1,39.21,40.98,611965.63,0.88,0.9,240.15,251.08,88.62,0.93,95.33,99.33,31.23,0.942,198,206,60,-95.62,22.37,19.04,5.28,0.96,197.02,198.8,3895328,0.93,0.94,96.5,94.39,1643641.63,0.96,0.97,7.76,8.35,477904.22,0.88,0.91,94.79,134.58,603781.69,0.67,0.73,103.19,102.93,1998619.13,0.92,0.92,118.09,121.46,3033233.5,0.91,0.92,198.68,205.78,4781089,0.91,0.91,200.41,204.49,2012168.38,0.92,0.92,39.69,45.58,628345.06,0.81,0.82,232.35,430.3,5108073.5,0.51,0.57,34.67,38.87,728590.81,0.83,0.85,51.8,56.5,546487.94,0.86,0.86,0,No Data,0,0,No Data,0,211.53,561.48,4946681.5,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-02-12,19:00:00,572.01,549.42,91.57,0.986,111.82,104.95,1501121.75,0.99,1,21.84,27.54,611996.94,0.72,0.74,235.27,262.89,91.57,0.94,84.79,88.06,35.84,0.922,183,191,57,-95.38,21.26,19.04,5.12,0.97,163.01,172.39,3895495.25,0.89,0.89,96.59,94.04,1643740.13,0.96,0.97,7.38,7.85,477909.38,0.88,0.9,82.81,113.07,603864.25,0.69,0.75,103.98,103.78,1998723,0.91,0.92,113.05,116.77,3033354.25,0.9,0.91,224.87,234.14,4781300,0.9,0.9,190.43,194.8,2012367.13,0.92,0.92,40.08,46.24,628383.31,0.81,0.81,225.04,422.19,5108299.5,0.5,0.56,40.36,44.12,728625.69,0.85,0.87,50.2,55.35,546540.25,0.85,0.85,0,No Data,0,0,No Data,0,193.06,510.27,4946884,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-02-12,20:00:00,530.81,577.48,85.66,0.99,116.82,110.05,1501234.5,0.99,1,43.23,44.28,612027.06,0.9,0.92,229.96,233.35,87.14,0.93,60.06,67.07,25.6,0.914,191,199,58,-95.6,16.8,20.16,5.28,0.97,133.51,143.66,3895641.5,0.87,0.88,98.03,96.56,1643835,0.95,0.96,7.64,8.09,477915.66,0.89,0.91,85.17,120.35,603949.56,0.67,0.71,98.88,99.9,1998824.63,0.91,0.91,114.91,118.87,3033473,0.9,0.91,213.39,218.87,4781513.5,0.92,0.92,197.1,199.4,2012561.63,0.93,0.93,36.28,42.86,628420.06,0.79,0.79,209.67,407.98,5108516.5,0.48,0.54,35.57,40.56,728660.88,0.82,0.85,49.51,54.54,546592.5,0.85,0.85,0,No Data,0,0,No Data,0,191.23,507.55,4947078,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-02-12,21:00:00,505.4,550.89,75.32,0.988,112.04,105.67,1501346.75,0.99,1,28.8,32.83,612060.88,0.81,0.83,216.52,224.49,87.14,0.92,61.75,67.58,27.65,0.906,184,192,59,-95.39,20.27,17.76,5.28,0.96,134.65,144.32,3895774.5,0.88,0.88,106.45,106.23,1643923.5,0.94,0.95,8.21,8.53,477922.09,0.91,0.92,85.93,114.03,604031.5,0.71,0.76,91.64,93.05,1998920.5,0.9,0.91,103.84,109.74,3033583.5,0.89,0.89,208.11,212.5,4781730,0.92,0.92,182.87,188.17,2012760.88,0.91,0.92,33.26,39.09,628457.06,0.8,0.8,204.28,405.46,5108724.5,0.47,0.52,31.23,36.62,728693.56,0.8,0.82,52.18,56.17,546642.5,0.87,0.87,0,No Data,0,0,No Data,0,184.64,490.75,4947271,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-02-12,22:00:00,485.17,490.34,76.8,0.988,110.7,104.05,1501458,0.99,1,26.32,30.65,612086.38,0.8,0.81,197.32,211.2,90.09,0.91,59.44,71.68,31.74,0.904,183,192,62,-94.63,19.26,19.68,5.76,0.97,112.44,124.14,3895901.25,0.85,0.85,73.82,73.96,1644002.63,0.93,0.94,2.44,2.58,477929.06,0.9,0.92,80.39,109.5,604116.19,0.69,0.73,88.05,88.57,1999009.5,0.91,0.91,101.34,107.44,3033688.5,0.88,0.89,212.69,217.14,4781948.5,0.92,0.92,192.87,197.41,2012956.88,0.92,0.92,37.24,43.79,628493.31,0.79,0.79,193.04,393.64,5108923,0.46,0.5,29.19,35.15,728726.13,0.77,0.79,56.12,59.74,546692.5,0.88,0.88,0,No Data,0,0,No Data,0,199.84,528.45,4947457.5,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-02-12,23:00:00,453.12,441.6,64.98,0.99,108.9,103.59,1501570,0.99,1,21.94,27.99,612107.5,0.74,0.75,184.47,199.38,81.23,0.91,58.52,60.42,28.16,0.91,175,183,55,-95.43,15.81,18.24,5.76,0.93,120.71,133.88,3896019,0.85,0.86,66.44,68.07,1644073,0.92,0.94,2.47,2.59,477933.16,0.91,0.93,85.25,119.77,604201.94,0.68,0.72,89.69,91.24,1999101.63,0.91,0.91,94.51,99.92,3033787.25,0.89,0.9,211.96,216.95,4782160,0.93,0.93,184.86,191.28,2013151.75,0.92,0.92,30.18,36,628524.69,0.79,0.79,157.05,357.76,5109083.5,0.41,0.45,28.09,33.45,728758,0.79,0.8,48.28,53.19,546742.38,0.86,0.86,0,No Data,0,0,No Data,0,176.29,471.37,4947640,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-03-12,0:00:00,455.78,456.37,66.46,0.988,112.26,105.9,1501681.38,0.99,1,22.22,27.86,612127.63,0.75,0.75,180.48,199.38,84.18,0.91,57.8,64.51,26.11,0.922,104,112,44,-91.6,19.65,25.28,5.92,0.98,118.44,129.15,3896140.25,0.86,0.87,73.63,73.58,1644142.38,0.94,0.95,1.98,2.33,477936.13,0.81,0.83,82.6,117.18,604283.25,0.66,0.72,88.59,90.34,1999190.13,0.9,0.9,97.07,100.72,3033885,0.9,0.91,198.13,204.3,4782363.5,0.91,0.91,176.61,182.75,2013329,0.91,0.91,36.33,41.11,628559.75,0.83,0.83,150.84,351.41,5109235,0.4,0.43,37.09,42.08,728791.06,0.82,0.86,28.22,36.47,546781.63,0.72,0.73,0,No Data,0,0,No Data,0,191.14,507.42,4947821,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-03-12,1:00:00,444.11,441.6,64.98,0.988,114.75,108.95,1501796.75,0.99,1,21.51,27.34,612149.88,0.74,0.75,171.32,192,84.18,0.9,56.47,64.51,26.11,0.906,108,118,48,-91.25,17.06,19.68,6.08,0.94,120.9,131.12,3896265.25,0.87,0.88,69.5,70.87,1644209.88,0.92,0.94,0,0,477936.31,1,1,75.26,107.14,604363.81,0.67,0.72,85.63,87.63,1999277.5,0.9,0.9,87.41,92.35,3033984.75,0.89,0.9,189.56,197,4782553.5,0.91,0.91,155.41,163.06,2013495.13,0.9,0.9,41.64,42.66,628599.56,0.92,0.92,153.49,352.82,5109385,0.41,0.44,31.44,36.55,728823.44,0.81,0.83,27.96,36.64,546813.63,0.72,0.72,0,No Data,0,0,No Data,0,174.73,466.6,4947999,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-03-12,2:00:00,441.9,446.03,63.51,0.988,116.26,109.77,1501910.75,0.99,1,20.2,26.49,612171.38,0.72,0.72,171.62,187.57,82.71,0.9,53.71,57.34,21.5,0.926,104,114,49,-90.39,20.69,25.76,6.24,0.97,125.13,133.05,3896392.75,0.89,0.89,65.75,67.27,1644273.25,0.91,0.93,0,0,477936.31,1,1,80.97,109.65,604437.81,0.7,0.75,78.95,80.08,1999359.75,0.9,0.91,92.39,96.32,3034081.75,0.9,0.91,177.42,186.22,4782735.5,0.9,0.9,152.23,159.7,2013653,0.9,0.9,41.97,44.05,628641,0.89,0.89,150.23,351.66,5109532.5,0.4,0.43,28.72,33.99,728855.94,0.79,0.8,31.52,38.87,546847.56,0.76,0.76,0,No Data,0,0,No Data,0,174.53,463.89,4948174,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-03-12,3:00:00,449.72,454.89,63.51,0.988,109.05,102.58,1502023.75,0.99,1,20.4,27.12,612193.13,0.71,0.71,174.42,200.86,91.57,0.89,57.65,57.34,21.5,0.928,107,117,50,-89.89,20.51,18.72,6.24,0.96,139.27,146.55,3896520.25,0.89,0.89,62.86,64.65,1644335.25,0.91,0.92,0,0,477936.31,1,1,82.49,117.09,604514.38,0.66,0.71,79.61,80.33,1999438.63,0.9,0.91,96.45,100.08,3034180,0.9,0.9,177.37,186.4,4782910.5,0.89,0.89,156.31,164.07,2013807.63,0.89,0.89,38.91,40.12,628682.06,0.9,0.91,140.36,342.75,5109678,0.38,0.41,33.89,38.91,728889.88,0.81,0.84,36.52,45,546884.25,0.76,0.76,0,No Data,0,0,No Data,0,167.43,443.63,4948350,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-03-12,4:00:00,464.34,474.09,67.94,0.99,109.55,102.83,1502136.25,0.99,1,23.28,28.57,612215.63,0.76,0.76,171.03,197.91,88.62,0.89,52.48,57.34,21.5,0.922,115,126,54,-90.85,16.21,18.72,4.96,0.96,137.18,144.25,3896649,0.89,0.89,59.6,61.85,1644396,0.9,0.92,0,0,477936.31,1,1,78.39,112.48,604590.25,0.65,0.71,80.31,81.68,1999518,0.9,0.9,91.96,96.1,3034276,0.89,0.9,171.14,181.25,4783079.5,0.88,0.88,144.74,155.35,2013957.63,0.87,0.87,40.26,42.57,628721.38,0.88,0.88,145.16,349.19,5109818.5,0.39,0.41,29.86,35.51,728921.94,0.78,0.8,40.02,48.22,546922.81,0.77,0.78,0,No Data,0,0,No Data,0,169.32,446.95,4948521.5,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-03-12,5:00:00,476.01,484.43,73.85,0.99,117.89,110.97,1502248.5,0.99,1,23.6,29.14,612238.31,0.76,0.77,167.48,187.57,84.18,0.89,52.28,64,21.5,0.922,107,117,48,-90.98,21.49,22.24,6.24,0.97,129.29,137.6,3896779.75,0.88,0.89,59.97,62.98,1644458,0.89,0.91,0,0,477936.31,1,1,76.52,106.17,604666.06,0.68,0.72,97.22,99.57,1999598.13,0.89,0.9,100.08,103.06,3034373.25,0.91,0.91,162.55,174.07,4783247,0.88,0.88,148.39,156.74,2014108.5,0.89,0.89,37.63,39.02,628762.13,0.9,0.9,143.23,346.91,5109962,0.38,0.41,29.73,35.99,728953.56,0.77,0.79,40.45,47.96,546960.31,0.79,0.79,0,No Data,0,0,No Data,0,162.07,430.84,4948689.5,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-03-12,6:00:00,456.22,516.92,62.03,0.992,115.47,108.85,1502361.13,0.99,1,26.62,31.05,612261.31,0.81,0.81,197.76,221.54,90.09,0.91,88.73,95.74,26.11,0.954,128,141,63,-89.25,20.78,20.64,4.96,0.96,130.07,139.48,3896911.5,0.88,0.88,60.17,62.97,1644520.75,0.89,0.91,0,0,477936.47,1,1,79.98,110.3,604742.88,0.68,0.74,101.23,101.97,1999693,0.91,0.91,100.76,105.27,3034473.25,0.89,0.9,162.13,174,4783411.5,0.88,0.88,152.16,159.73,2014257.88,0.9,0.9,43.25,45.59,628802.81,0.89,0.89,146.72,348.44,5110106.5,0.39,0.42,34.38,39.4,728986.25,0.82,0.85,37.41,46.53,546998.75,0.75,0.75,0,No Data,0,0,No Data,0,165.28,439.15,4948861,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-03-12,7:00:00,477.34,477.05,72.37,0.988,110.11,104.19,1502473.5,0.99,1,24.41,29.38,612288.13,0.78,0.79,195.84,209.72,84.18,0.91,96.61,97.28,30.72,0.956,183,197,74,-92.7,17.44,18.88,6.08,0.94,130.75,140.57,3897040.75,0.88,0.88,92.46,92.68,1644590.13,0.94,0.95,0,0,477936.5,1,1,80.37,112.84,604823.69,0.67,0.72,85,88.24,1999783.25,0.89,0.89,118.84,120.81,3034584.75,0.92,0.93,161.93,173.19,4783574.5,0.88,0.88,180.93,184.92,2014410.38,0.92,0.92,47.95,50.57,628850.69,0.89,0.89,202.14,402.8,5110289.5,0.47,0.52,47.81,49.66,729022.94,0.9,0.92,34.38,43.53,547035.56,0.74,0.74,0,No Data,0,0,No Data,0,184.88,492.28,4949044.5,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-03-12,8:00:00,496.39,519.88,78.28,0.988,110.09,104.43,1502529.88,0.99,1,26.23,30.4,612305.81,0.82,0.82,238.38,249.6,82.71,0.94,105.42,123.9,30.72,0.97,210,217,61,-95.98,20.54,21.92,6.4,0.95,194.29,196.92,3897121.5,0.93,0.94,80.89,80.64,1644630.88,0.94,0.96,8.97,9.65,477940.47,0.88,0.91,86.9,128.5,604863.38,0.64,0.68,88.75,91.55,1999826.13,0.89,0.9,170.96,181.02,3034663.25,0.89,0.89,166.85,178.6,4783658,0.88,0.88,156.96,165.37,2014498.13,0.9,0.9,47.99,51.36,628875.06,0.88,0.88,204.24,404.73,5110391,0.47,0.53,43.43,45.83,729045.63,0.89,0.9,35.07,44.48,547053.94,0.74,0.74,0,No Data,0,0,No Data,0,184.88,492.28,4949044.5,0.99,1,No Data,No Data,No Data,No Data,No Data
2019-03-12,9:00:00,553.11,543.51,93.05,0.984,109.65,104.2,1502642.88,0.99,1,27.05,31.23,612336.13,0.82,0.83,254.33,273.23,93.05,0.94,105.32,115.2,34.82,0.954,201,209,59,-95.73,21.74,19.04,6.4,0.94,206.86,210.12,3897328.75,0.93,0.94,98.79,97.2,1644726.25,0.96,0.97,4.87,5.62,477948.31,0.82,0.85,83.22,112.76,604946.75,0.7,0.74,96.93,97.61,1999918.25,0.92,0.92,181.78,189.17,3034839.25,0.91,0.91,177.02,187.09,4783826.5,0.9,0.9,170.25,178.98,2014668.75,0.9,0.9,54.73,57.84,628928.69,0.89,0.89,225.11,421.64,5110603.5,0.5,0.57,37.42,41.6,729081.25,0.85,0.87,38.84,47.03,547090.5,0.78,0.78,0,No Data,0,0,No Data,0,269.88,719.83,4949479.5,0.99,1,No Data,No Data,No Data,No Data,No Data
