DATE,TIME,BLD A (KW),BLD A (KVA),BLD A (KVAR),BLD A (Apparent PF),Plant Chillers (KW),Plant Chillers (Avg Current),Plant Chillers (kWh),Plant Chillers (Apparent PF),Plant Chillers (Displacement PF),BLD A FITNESS ZONE (KW),BLD A FITNESS (AVG CURRENT),BLD A FITNESS (kWh),BLD A FITNESS (Apparent PF),BLD A FITNESS (Displacement PF),BLD B (KW),BLD B (kVa),BLD B (kVAR),BLD B (PF),BLD D (KW),BLD D (kVA),BLD D (kVAR),BLD D (PF),BLD E (KW),BLD E (kVA),BLD E (KVAR),BLD E (PF),BLD G (KW),BLD G (kVA),BLD G (kVAR),BLD G (PF),BLD H (KW),BLD H Average Current,BLD H (kWh),BLD H (Apparent PF),BLD H (DISPLACEMENT PF),BLD J (KW),BLD J Average Current,BLD J (kWh),BLD J (Apparent PF),BLD J (Displacement PF),BLD K (KW),BLD K Average Current,BLD K (kWh),BLD K (Apparent PF),BLD K (Displacement PF),BLD M (KW),BLD M (Average Current),BLD M (kWh),BLD M (Apparent PF),BLD M (Displacement PF),BLD N (KW),BLD N Average Current,BLD N (kWh),BLD N (Apparent PF),BLD N (Displacement PF),BLD P (KW),BLD P Average Current,BLD P (kWh),BLD P (Apparent PF),BLD P (Displacement PF),RES PH 1 & 2 (KW),RES PH 1 & 2 Avg Current,RES PH 1 & 2 (kWh),RES PH 1 & 2 (Apparent PF),RES PH 1 & 2 (Displacement PF),RES PH 3 (KW),RES PH 3 Avg Current,RES PH 3 (kWh),RES PH 3 (Apparent PF),RES PH 3 (Displacement PF),BLD S (KW),BLD S Avg Current,BLD S (kWh),BLD S (Apparent PF),BLD S (Displacement PF),BLD T (KW),BLD T Avg Current,BLD T (kWh),BLD T (Apparent PF),BLD T (Displacement PF),BLD V (KW),BLD V Avg Current,BLD V (kWh),BLD V (Apparent PF),BLD V (Displacement PF),BLD Z (KW),BLD Z Avg Current,BLD Z (kWh),BLD Z (Apparent PF),BLD Z (Displacement PF),COGEN 1 (kW),COGEN 1 (kVAR),COGEN 1 (kVA),COGEN2 (kW),COGEN2 (KVAR),COGEN2 (KVA),BLD C (kW),BLD C Avg Current,BLD C (kWh),BLD C (Apparent PF),BLD C (Displacement PF) ,Column1,Column2,Column3,Column4,Column5
2019-11-29,7:00:00,501.27,518.4,78.28,0.988,126.25,118.39,1490255.75,0.99,No Data,26.33,30.91,609859.19,0.76,0.8,193.77,224.49,97.48,0.9,107.21,131.58,35.33,0.966,190,203,75,-93.41,23.44,27.84,6.08,0.97,157.02,170.95,3881962.25,0.86,No Data,72.74,72.76,1637562,0.92,No Data,6.13,7.54,477706,0.76,No Data,83.17,111.75,596949.56,0.69,No Data,102.49,104.93,1990814.13,0.89,No Data,116.59,117.72,3023484.25,0.92,No Data,166.86,177.4,4765571,0.88,No Data,170.1,175.29,1997331.63,0.9,No Data,40.01,46.53,624539.06,0.8,No Data,188.16,388.75,5092816.5,0.45,No Data,53.67,54.25,725787.25,0.92,No Data,39.6,48.1,542977.75,0.76,No Data,0,0,0,1601,681,1749,180.95,474.88,4930598.5,0.99,1,,,,,
2019-11-29,8:00:00,506.58,528.74,90.09,0.986,136.26,128.96,1490382.63,0.99,No Data,25.02,29.73,609884.19,0.79,0.8,237.19,262.89,97.48,0.93,112.9,101.38,31.74,0.944,207,215,63,-95.46,20.42,20,6.08,0.94,202.87,209.93,3882148.25,0.91,No Data,83.32,83.13,1637636.75,0.94,No Data,4.71,5.5,477712.53,0.81,No Data,88.76,120.99,597033.38,0.69,No Data,99.01,100.65,1990914.5,0.9,No Data,128.24,129.94,3023608.25,0.92,No Data,162.87,174.63,4765739,0.88,No Data,166.41,173.92,1997492.63,0.9,No Data,49.56,53.07,624588.19,0.87,No Data,213.55,413.32,5093014.5,0.48,No Data,41.62,44.35,725828.38,0.88,No Data,43.12,51.36,543018.19,0.79,No Data,0,0,0,1602,644,1743,212.42,561.88,4930802.5,0.99,1,,,,,
2019-11-29,9:00:00,537.3,550.89,85.66,0.986,137.35,129.11,1490516,0.98,No Data,26.13,31,609908.81,0.79,0.79,246.79,279.14,96,0.94,107.11,121.34,36.86,0.96,208,215,59,-96.02,22.83,23.36,6.56,0.96,226.97,229.75,3882359.5,0.92,No Data,86.53,84.79,1637724.25,0.95,No Data,10.02,10.75,477718.22,0.87,No Data,92.93,131.27,597121.88,0.66,No Data,106.74,107.14,1991019.63,0.91,No Data,138.79,138.23,3023745,0.93,No Data,165.42,176.75,4765906.5,0.87,No Data,158.83,166.97,1997657.5,0.89,No Data,104.76,109.4,624676.5,0.89,No Data,236.82,433.07,5093239,0.51,No Data,33.8,38.16,725863.25,0.82,No Data,31.76,40.56,543057.75,0.73,No Data,0,0,0,1795,745,1962,238.94,627.69,4931033,0.99,1,,,,,
2019-11-29,10:00:00,531.54,576,98.95,0.984,133.08,126.75,1490649.13,0.99,No Data,26.54,30.95,609937.5,0.81,0.82,252.7,265.85,87.14,0.94,109.31,120.32,37.38,0.946,195,202,58,-95.89,22.13,19.68,6.4,0.94,209.04,216.18,3882581.5,0.92,No Data,111.68,112.02,1637816.63,0.94,No Data,12.23,12.64,477728.09,0.92,No Data,91.36,128.78,597209.56,0.67,No Data,118.18,122.81,1991127.5,0.89,No Data,175.6,186.24,3023897.25,0.89,No Data,192.64,215.07,4766078.5,0.85,No Data,168.87,176.49,1997832.5,0.9,No Data,105.42,111.16,624790.38,0.89,No Data,232.89,428.82,5093473,0.51,No Data,34.44,38.96,725896.81,0.83,No Data,36.63,44.27,543096.44,0.78,No Data,0,0,0,1803,788,1956,257.12,685.04,4931284.5,0.99,1,,,,,
2019-11-29,11:00:00,579.1,604.06,103.38,0.988,130.83,123.89,1490783,0.98,No Data,25,30.13,609963.56,0.78,0.78,264.52,293.91,91.57,0.95,119.45,120.83,39.94,0.95,194,201,55,-96.21,20.3,17.92,6.4,0.94,221.88,227.98,3882800.25,0.91,No Data,95.94,93.59,1637912.88,0.95,No Data,7.19,7.92,477736.72,0.85,No Data,91.05,123.68,597298.94,0.69,No Data,110.67,110,1991237,0.92,No Data,175.21,185.4,3024074.75,0.88,No Data,180.6,190.14,4766256,0.89,No Data,174.33,180.57,1998013.13,0.9,No Data,70.07,75.48,624898.44,0.86,No Data,244.48,440.52,5093711,0.52,No Data,41.93,45.58,725936.56,0.86,No Data,37.65,44.85,543136.56,0.78,No Data,0,0,0,1801,776,1969,257.7,678.4,4931545,0.99,1,,,,,
2019-11-29,12:00:00,583.98,565.66,96,0.988,133.81,126.11,1490917.25,0.98,No Data,44.75,45.95,609999.63,0.91,0.91,265.26,277.66,101.91,0.93,115,119.81,39.94,0.944,193,201,58,-95.76,21.23,24,6.24,0.96,241.25,244.67,3883034.5,0.92,No Data,91.44,89.47,1638015.5,0.95,No Data,7.29,8.29,477744.34,0.82,No Data,95.28,130.82,597389.25,0.68,No Data,114.85,113.99,1991346.63,0.92,No Data,145.91,145.94,3024229,0.93,No Data,181.98,190.29,4766439,0.89,No Data,193.02,198.25,1998203.88,0.91,No Data,48.29,53.03,624949.19,0.84,No Data,244.03,440.86,5093952.5,0.51,No Data,36.98,41.17,725972.94,0.83,No Data,37.91,44.96,543176.19,0.78,No Data,0,0,0,1801,788,1958,255.15,670.1,4931809,0.99,1,,,,,
2019-11-29,13:00:00,575.11,595.2,116.68,0.98,135.31,127.98,1491051.25,0.99,No Data,40.35,42.3,610030.13,0.9,0.9,261.56,268.8,90.09,0.94,107.57,111.1,32.26,0.946,202,209,56,-96.46,21.23,24.64,6.72,0.96,257.52,261.56,3883279.75,0.93,No Data,102.98,99.9,1638115.63,0.96,No Data,11.7,12.82,477750.66,0.86,No Data,85.71,115.92,597480.19,0.7,No Data,106.69,106.83,1991455,0.91,No Data,146.37,146.41,3024374,0.93,No Data,183.4,192.06,4766625.5,0.9,No Data,216.96,223.41,1998394.25,0.91,No Data,83.53,88.53,625031.94,0.88,No Data,236.92,432.95,5094193.5,0.51,No Data,27.05,32.41,726010.06,0.78,No Data,44.02,51.82,543214.75,0.79,No Data,0,0,0,1796,819,2000,260.32,687.98,4932068.5,0.99,1,,,,,
2019-11-29,14:00:00,564.48,558.28,85.66,0.986,135.77,128.06,1491184.25,0.98,No Data,25.26,30.11,610063.19,0.79,0.79,260.53,273.23,101.91,0.93,106.44,102.91,30.72,0.952,206,213,57,-96.47,22.77,21.92,6.88,0.96,230.47,231.61,3883526.25,0.93,No Data,101.21,98.2,1638216.75,0.96,No Data,9.76,11.35,477758.56,0.81,No Data,92.84,129.13,597569.88,0.68,No Data,108.87,109.02,1991563.5,0.91,No Data,138.41,142.07,3024515.25,0.91,No Data,194.4,202.54,4766816.5,0.9,No Data,187.29,191.05,1998594.88,0.92,No Data,82.41,87.94,625123.25,0.87,No Data,241.38,437.19,5094432,0.51,No Data,30.37,34.93,726044.44,0.81,No Data,34.95,45.04,543248.06,0.72,No Data,0,0,0,1793,758,1945,252.89,667.29,4932324,0.99,1,,,,,
2019-11-29,15:00:00,564.78,527.26,96,0.984,132.23,126.32,1491317,0.98,No Data,41.43,43.09,610092,0.91,0.92,264.52,286.52,98.95,0.94,95.59,103.42,35.84,0.944,203,211,60,-95.74,20.7,26.24,5.6,0.97,235.95,235.79,3883756.5,0.95,No Data,96.81,94.92,1638318.38,0.96,No Data,4.88,5.97,477765.53,0.78,No Data,87.76,120.62,597660,0.69,No Data,103.19,104.64,1991668,0.91,No Data,138.37,140.94,3024655.25,0.92,No Data,204.21,224.66,4767012.5,0.86,No Data,202.74,207.65,1998798,0.93,No Data,56.68,61.55,625207.44,0.87,No Data,248.04,445.56,5094669,0.53,No Data,31.87,36.44,726080.38,0.82,No Data,36.55,45.77,543282.88,0.75,No Data,0,0,0,1798,830,2025,246.03,657.17,4932576.5,0.99,1,,,,,
2019-11-29,16:00:00,561.08,534.65,91.57,0.986,123.52,117.25,1491447.5,0.98,No Data,23.66,28.74,610124,0.77,0.78,256.54,282.09,100.43,0.93,77.11,76.8,30.72,0.926,211,218,60,-96.1,22.02,20.96,7.2,0.95,224.66,226.81,3883990,0.93,No Data,91.03,88.7,1638416.5,0.96,No Data,10.83,11.71,477772.91,0.87,No Data,85.83,116.03,597749.56,0.7,No Data,111.7,111.09,1991773.38,0.92,No Data,126.85,130.07,3024790,0.91,No Data,194.61,202.83,4767201.5,0.9,No Data,216.82,223.58,1998991.5,0.91,No Data,45.98,50.71,625255.38,0.85,No Data,238.62,437.91,5094901.5,0.51,No Data,39.79,43.75,726115.56,0.85,No Data,40.7,49.48,543316.94,0.77,No Data,0,0,0,1598,684,1775,247.73,655.83,4932824,0.99,1,,,,,
2019-11-29,17:00:00,514.41,503.63,81.23,0.988,125.57,119.37,1491573.5,0.99,No Data,27.67,31.89,610151.31,0.78,0.82,229.66,240.74,87.14,0.93,65.74,72.19,26.62,0.932,213,220,62,-96.03,19.97,22.72,6.08,0.97,217.22,218.86,3884204.25,0.94,No Data,86.72,85.83,1638507.25,0.95,No Data,5.7,6.67,477779.47,0.81,No Data,82.12,112.79,597837.88,0.69,No Data,117.6,119.26,1991882.38,0.91,No Data,119.42,123.96,3024911.75,0.9,No Data,203.8,210.26,4767400,0.92,No Data,203.06,207.78,1999191.38,0.92,No Data,47.79,51.2,625302.56,0.88,No Data,225.23,423.59,5095132,0.5,No Data,37.8,42.02,726151.38,0.84,No Data,56.24,60.53,543358.13,0.87,No Data,0,0,0,1599,675,1746,221.12,587.55,4933059,0.99,1,,,,,
2019-11-29,18:00:00,495.95,540.55,88.62,0.986,127.22,120.54,1491698.75,0.99,No Data,22.08,27.97,610174.94,0.71,0.74,211.64,225.97,87.14,0.92,57.24,61.44,25.09,0.922,191,200,61,-95.13,20.83,19.68,4.8,0.97,206.34,209.65,3884417.25,0.93,No Data,87.5,86.28,1638591.63,0.95,No Data,5.48,5.83,477784.56,0.89,No Data,89.23,121.26,597924.44,0.69,No Data,113.22,115.96,1991990.25,0.9,No Data,121.11,126.3,3025032,0.9,No Data,191.67,198.18,4767605.5,0.91,No Data,200.27,205.94,1999396.88,0.92,No Data,46.69,50.22,625349.38,0.87,No Data,211.42,410.99,5095354,0.48,No Data,31.05,35.95,726187.63,0.81,No Data,56.72,60.72,543414,0.88,No Data,0,0,0,1598,674,1715,199.8,530.05,4933271.5,0.99,1,,,,,
2019-11-29,19:00:00,465.08,465.23,72.37,0.99,131.8,124.58,1491823.5,0.98,No Data,21.61,27.99,610196.38,0.7,0.73,199.68,221.54,93.05,0.91,58.93,65.54,25.6,0.912,218,229,75,-94.4,23.62,23.68,5.92,0.97,222.91,224.63,3884614,0.93,No Data,80.83,80.15,1638671.75,0.94,No Data,7.5,7.98,477790.53,0.88,No Data,85.24,118.73,598008.5,0.68,No Data,117.78,119.89,1992100.38,0.9,No Data,116.71,122.74,3025145.25,0.89,No Data,201.3,207.25,4767810.5,0.91,No Data,214.53,219.54,1999599.63,0.92,No Data,46.06,49.63,625395.75,0.86,No Data,199.25,398.16,5095558.5,0.47,No Data,28.9,34.66,726220.75,0.78,No Data,58.99,62.65,543470.69,0.88,No Data,0,0,0,1597,672,1693,190.01,502.45,4933469,0.99,1,,,,,
2019-11-29,20:00:00,453.12,478.52,67.94,0.99,127.98,120.88,1491948.88,0.99,No Data,20.83,27.2,610217.13,0.69,0.72,193.62,212.68,87.14,0.91,57.19,62.46,24.06,0.916,234,248,86,-94.08,21.74,26.72,4.8,0.98,171.15,176.15,3884808.25,0.91,No Data,82.6,83.9,1638749.75,0.92,No Data,8.97,9.47,477796.91,0.89,No Data,82,112.5,598095.5,0.69,No Data,103.99,105.13,1992210.13,0.9,No Data,112.85,119.71,3025253.75,0.88,No Data,199.95,206.87,4768013.5,0.91,No Data,191.24,194.19,1999799.63,0.92,No Data,60.98,67.58,625436.81,0.84,No Data,191.21,392,5095753.5,0.45,No Data,33.57,38.93,726252.63,0.8,No Data,55.23,59.47,543527.88,0.87,No Data,0,0,0,1603,672,1725,184.69,488.51,4933661.5,0.99,1,,,,,
2019-11-29,21:00:00,446.92,450.46,64.98,0.99,128.21,121.46,1492074.25,0.98,No Data,20.24,27.07,610237.69,0.67,0.7,187.42,205.29,87.14,0.9,54.32,53.76,23.55,0.924,206,215,66,-95.27,18.88,17.92,4.8,0.95,147.01,155.85,3884963.25,0.88,No Data,73.55,73.97,1638825.75,0.93,No Data,7.36,7.91,477803.31,0.87,No Data,91.79,123.32,598180.06,0.7,No Data,95.91,98.31,1992311.88,0.89,No Data,105.78,113.56,3025357.75,0.87,No Data,202.74,207.6,4768215.5,0.92,No Data,189.62,194.49,1999989.63,0.91,No Data,39.33,41.31,625478.75,0.89,No Data,186.92,387.76,5095943.5,0.45,No Data,34.77,40.16,726284.25,0.81,No Data,52.6,56.99,543583.69,0.86,No Data,0,0,0,1603,698,1737,189.24,500.84,4933853,0.99,1,,,,,
2019-11-29,22:00:00,443.82,450.46,63.51,0.99,127.94,120.84,1492199.63,0.99,No Data,18.93,26.05,610258.56,0.66,0.68,189.19,208.25,90.09,0.9,53.3,54.78,19.97,0.932,205,214,62,-95.68,17.22,20.48,4.96,0.97,147.44,156.33,3885112.5,0.88,No Data,75.11,74.62,1638895.63,0.94,No Data,7.73,8.12,477810.06,0.89,No Data,86.3,121.55,598266.44,0.67,No Data,83.01,86.03,1992399.63,0.88,No Data,105.25,113.11,3025461.25,0.87,No Data,200.37,205.99,4768415.5,0.91,No Data,206.41,211.52,2000174.88,0.92,No Data,38.36,41.67,625519.38,0.86,No Data,181.77,380.1,5096127.5,0.44,No Data,28.84,34.8,726315.94,0.77,No Data,52.29,55.45,543635.94,0.88,No Data,0,0,0,1599,689,1732,217.36,573.01,4934039.5,0.99,1,,,,,
2019-11-29,23:00:00,438.06,434.22,64.98,0.988,125.21,118.6,1492324.63,0.98,No Data,20.78,27.17,610279.31,0.69,0.72,183.73,205.29,87.14,0.91,50.23,54.78,18.94,0.93,194,203,63,-95.39,18.53,20.64,4.8,0.97,159.36,165.98,3885258.75,0.9,No Data,70.18,73.71,1638963,0.89,No Data,4.71,5.06,477816.13,0.88,No Data,84.34,119.5,598350.69,0.66,No Data,85.98,88.42,1992486.88,0.89,No Data,106.9,112.98,3025564.25,0.88,No Data,198.33,204.93,4768615,0.91,No Data,180.66,186.04,2000356.63,0.91,No Data,39.24,40.77,625559.69,0.9,No Data,144.91,346.73,5096277.5,0.39,No Data,31.16,36.93,726348.19,0.79,No Data,40.68,48.01,543675.88,0.79,No Data,0,0,0,1600,671,1723,172.8,457.72,4934218.5,0.99,1,,,,,
2019-11-30,0:00:00,440.71,488.86,57.6,0.994,121.65,114.77,1492450.5,0.98,No Data,23.73,29.32,610300.88,0.73,0.76,180.78,199.38,88.62,0.89,53.61,56.83,21.5,0.94,130,140,56,-92.08,17.63,23.68,6.08,0.97,160.64,167.08,3885418.25,0.9,No Data,65.74,67.2,1639029.25,0.91,No Data,2.13,2.46,477820.59,0.82,No Data,75.17,102.8,598430.06,0.68,No Data,88.36,90.97,1992575.13,0.88,No Data,102.76,106.79,3025663.25,0.89,No Data,187.2,194.62,4768814,0.9,No Data,169.89,174.23,2000524.75,0.91,No Data,38.12,40.2,625600.69,0.88,No Data,147.4,349.9,5096423.5,0.39,No Data,33.22,38.54,726378.88,0.8,No Data,37.15,46.14,543712.5,0.75,No Data,0,0,0,1599,686,1746,184.05,484.53,4934400.5,0.99,1,,,,,
2019-11-30,1:00:00,446.47,454.89,66.46,0.988,120.59,114.18,1492575.63,0.98,No Data,23.7,29.32,610323.44,0.73,0.76,172.95,199.38,88.62,0.89,55.04,59.39,27.14,0.914,141,152,59,-92.47,20.8,22.4,4.8,0.97,152.27,157.33,3885578,0.91,No Data,58.18,61.48,1639091.88,0.88,No Data,0,0,477821.84,1,No Data,78.55,113.6,598507.13,0.65,No Data,86.26,89.75,1992661.63,0.88,No Data,95.73,99.24,3025765.25,0.9,No Data,187.27,194.53,4769009.5,0.9,No Data,158.94,166.61,2000688.63,0.89,No Data,41.67,44.3,625640.94,0.88,No Data,137.18,337.52,5096568,0.38,No Data,29.15,34.78,726408.69,0.78,No Data,37.81,45.75,543749.5,0.77,No Data,0,0,0,1598,673,1768,172.02,455.46,4934580,0.99,1,,,,,
2019-11-30,2:00:00,434.95,437.17,62.03,0.99,121.65,115.6,1492700.88,0.98,No Data,22.62,28.39,610345.88,0.72,0.75,171.62,192,87.14,0.89,52.74,59.9,23.55,0.916,121,131,53,-92.07,22.16,19.36,4.96,0.96,154.57,160.61,3885735,0.9,No Data,79.67,84.05,1639151.13,0.89,No Data,0,0,477821.84,1,No Data,83.52,114.07,598586.63,0.69,No Data,84.96,89.34,1992744.5,0.87,No Data,103.01,105.78,3025864,0.91,No Data,186.4,194.41,4769198.5,0.9,No Data,145.28,153.86,2000847.13,0.89,No Data,44.17,46.56,625683.94,0.88,No Data,141.85,344.47,5096710.5,0.38,No Data,39.37,43.89,726440.63,0.84,No Data,39.15,47.33,543785.63,0.77,No Data,0,0,0,1600,664,1734,175.05,463.69,4934757,0.99,1,,,,,
2019-11-30,3:00:00,442.49,438.65,62.03,0.988,128.5,120.99,1492826.25,0.98,No Data,22.44,28.35,610368.19,0.71,0.74,171.62,187.57,87.14,0.89,52.07,57.86,23.04,0.912,100,110,49,-90.17,21.06,20.16,5.6,0.97,155.1,160.37,3885890.5,0.9,No Data,51.93,56.46,1639211.38,0.85,No Data,0,0,477821.84,1,No Data,77.29,111.05,598662.56,0.65,No Data,83.92,88.43,1992830.88,0.86,No Data,90.84,95.68,3025961.75,0.88,No Data,173.91,182.91,4769380,0.89,No Data,154.5,161.26,2001004,0.89,No Data,41.59,44.26,625725.06,0.87,No Data,138.05,344.53,5096849,0.37,No Data,32.84,38.33,726473.38,0.79,No Data,42.09,49.68,543826.81,0.79,No Data,0,0,0,1596,667,1681,166.18,438.41,4934931,0.99,1,,,,,
2019-11-30,4:00:00,438.79,432.74,64.98,0.988,128.29,121.41,1492951.88,0.99,No Data,22.91,28.23,610390.5,0.73,0.76,170.58,184.62,84.18,0.89,53.86,54.78,19.46,0.93,108,119,54,-89.32,15.1,17.76,6.88,0.92,157.71,165.95,3886043.5,0.89,No Data,62.03,65.32,1639268.63,0.89,No Data,0,0,477821.84,1,No Data,76.32,106.07,598739.75,0.68,No Data,81.63,85.84,1992914.13,0.87,No Data,98.87,104.9,3026059.75,0.88,No Data,159.5,171.15,4769555,0.88,No Data,145.63,154.97,2001158.88,0.88,No Data,40.41,43.26,625766.31,0.87,No Data,148.98,352.17,5096987,0.39,No Data,32.83,38.43,726504.63,0.8,No Data,40.01,47.94,543868.5,0.78,No Data,0,0,0,1605,691,1766,171.84,455.85,4935103.5,0.99,1,,,,,
2019-11-30,5:00:00,441.3,521.35,94.52,0.984,121.07,114.42,1493077,0.98,No Data,24.34,29.22,610414.5,0.75,0.78,168.07,190.52,87.14,0.89,51.76,51.71,16.38,0.938,113,123,52,-90.88,20.13,22.56,5.6,0.97,151.26,157.69,3886198.75,0.9,No Data,60.94,63.41,1639328.5,0.89,No Data,0,0,477821.84,1,No Data,72.53,98.25,598817.63,0.69,No Data,81.07,85.08,1992995.88,0.87,No Data,95.31,98.81,3026160.25,0.9,No Data,175.15,184.25,4769722.5,0.89,No Data,149.13,157.66,2001308.25,0.88,No Data,34.28,39.91,625801.06,0.8,No Data,138.63,344.42,5097124.5,0.37,No Data,31.47,36.87,726536.81,0.79,No Data,40.4,48.64,543910.75,0.77,No Data,0,0,0,1597,673,1705,158.65,419.36,4935275,0.99,1,,,,,
2019-11-30,6:00:00,449.72,456.37,70.89,0.988,125.08,118.13,1493202,0.98,No Data,23.98,28.88,610439.63,0.75,0.78,172.65,194.95,91.57,0.89,55.09,60.93,22.53,0.934,101,112,50,-89.41,22.8,20,6.88,0.96,154.44,161.81,3886354.25,0.89,No Data,61.98,64.5,1639388.25,0.89,No Data,0,0,477821.84,1,No Data,79.52,111.93,598894.75,0.67,No Data,90.83,93.51,1993081.63,0.89,No Data,102.03,106.36,3026261.25,0.89,No Data,164.66,175.13,4769888,0.88,No Data,151.21,160.7,2001456.63,0.88,No Data,31.93,37.9,625834.5,0.78,No Data,145.1,349.83,5097263.5,0.39,No Data,30.66,36.8,726568.5,0.77,No Data,41.68,49.36,543952.44,0.79,No Data,0,0,0,1598,702,1739,166.55,440.03,4935439.5,0.99,1,,,,,
2019-11-30,7:00:00,459.47,451.94,66.46,0.988,122.65,115.63,1493326.88,0.98,No Data,23.08,28.97,610463.19,0.72,0.75,171.32,189.05,88.62,0.89,59.08,67.58,23.55,0.942,158,172,70,-91.38,20.02,19.36,5.6,0.96,143.62,150.72,3886502.5,0.89,No Data,59.48,62.2,1639446.13,0.89,No Data,0,0,477821.84,1,No Data,80.24,115.45,598972.5,0.65,No Data,92.85,97.02,1993173.13,0.87,No Data,105.73,110.08,3026361,0.89,No Data,165.59,176.04,4770050.5,0.88,No Data,144.3,152.68,2001603.38,0.88,No Data,27.41,32.86,625867.69,0.77,No Data,148.77,356.07,5097413.5,0.39,No Data,48.18,50.19,726606.5,0.89,No Data,42.49,50.55,543992.63,0.78,No Data,0,0,0,1601,664,1761,152.16,401.23,4935608.5,0.99,1,,,,,
2019-11-30,8:00:00,456.81,460.8,66.46,0.99,130.95,123.42,1493455.25,0.99,No Data,23.36,29.05,610486,0.75,0.76,178.56,202.34,94.52,0.88,65.43,67.58,22.02,0.948,180,189,59,-95.18,20.51,20.64,6.88,0.94,159.53,166.59,3886653.5,0.9,No Data,55.09,58.36,1639505.13,0.88,No Data,0,0,477821.84,1,No Data,79.56,108.97,599054.19,0.69,No Data,90.63,94.73,1993263.38,0.87,No Data,108.84,113.84,3026479.5,0.89,No Data,157.57,170.44,4770212,0.87,No Data,157.01,164.46,2001750.38,0.89,No Data,31.56,39.13,625897.75,0.75,No Data,150.82,354.97,5097564,0.39,No Data,35.1,40.35,726640.88,0.81,No Data,42.22,49.99,544032.94,0.79,No Data,0,0,0,1597,687,1781,165.6,438.86,4935770.5,0.99,1,,,,,
2019-11-30,9:00:00,462.57,457.85,66.46,0.99,127.16,119.07,1493586.13,0.98,No Data,22.11,28.33,610508.56,0.72,0.73,178.71,203.82,91.57,0.89,64.92,69.63,28.67,0.926,184,194,63,-94.58,19.66,20.8,5.6,0.95,152.6,158.12,3886803.75,0.9,No Data,55.8,58.74,1639565.25,0.88,No Data,0,0,477821.84,1,No Data,84.4,118.33,599135.44,0.66,No Data,93.71,96.72,1993355.13,0.88,No Data,117.33,121.9,3026585.75,0.89,No Data,167.99,178.72,4770375.5,0.87,No Data,181.93,188.87,2001930,0.89,No Data,27.27,33.74,625928.56,0.74,No Data,176.7,381.2,5097733.5,0.43,No Data,33.82,38.36,726675.63,0.81,No Data,39.84,48.57,544071.94,0.76,No Data,0,0,0,1600,659,1830,166.99,438.57,4935938,0.99,1,,,,,
2019-11-30,10:00:00,465.08,487.38,75.32,0.988,136.16,128.07,1493716.88,0.99,No Data,25.76,30.56,610531.31,0.79,0.79,174.42,200.86,91.57,0.89,62.77,77.31,25.09,0.946,179,187,58,-95.23,21.66,23.68,7.04,0.96,155.79,162.92,3886958.5,0.89,No Data,64.47,66.1,1639626.75,0.91,No Data,0,0,477821.84,1,No Data,81.85,111.6,599217.63,0.69,No Data,95.51,97.87,1993449.5,0.89,No Data,119.76,125.07,3026697.25,0.89,No Data,165.79,176.86,4770541,0.88,No Data,206.5,212.98,2002108.25,0.91,No Data,38.54,40.99,625959.25,0.87,No Data,178.64,381.29,5097913,0.44,No Data,33.19,38.09,726710.31,0.81,No Data,41.8,50.09,544111.63,0.78,No Data,0,0,0,1801,749,1905,171.26,452.77,4936107.5,0.99,1,,,,,
2019-11-30,11:00:00,475.57,469.66,69.42,0.99,137.02,128.94,1493848.63,0.99,No Data,25.76,30.83,610557.63,0.78,0.79,179.89,203.82,93.05,0.89,61.54,66.56,24.06,0.928,189,197,60,-95.53,17.14,16.48,6.88,0.91,158.11,164.24,3887117.25,0.9,No Data,66.1,67.84,1639687.63,0.91,No Data,0,0,477821.84,1,No Data,91.63,122.37,599300.5,0.7,No Data,99.39,104.1,1993549,0.87,No Data,144.54,152.62,3026810.25,0.88,No Data,175.69,186.12,4770712,0.88,No Data,216.77,223.92,2002291.5,0.91,No Data,37.31,40.88,625999.5,0.85,No Data,182.23,383.91,5098094,0.44,No Data,37.31,40.59,726749.13,0.86,No Data,38.57,47.36,544151.25,0.76,No Data,0,0,0,1802,763,1969,175.26,464.51,4936280.5,0.99,1,,,,,
2019-11-30,12:00:00,490.49,503.63,72.37,0.99,137.96,130.56,1493980.38,0.98,No Data,41.47,43.02,610588.06,0.9,0.91,181.07,202.34,90.09,0.89,70.04,77.31,25.6,0.952,179,188,59,-94.86,16.48,17.92,5.6,0.95,167.51,174.95,3887280.75,0.9,No Data,66.43,66.76,1639749.5,0.92,No Data,0,0,477821.84,1,No Data,81.11,114.78,599382.81,0.66,No Data,105.27,109.14,1993650.75,0.88,No Data,119.12,123.96,3026928.75,0.89,No Data,182.64,191.91,4770890,0.89,No Data,213.31,220.5,2002483.38,0.91,No Data,37.77,40.29,626036.81,0.87,No Data,185.55,387.67,5098281,0.44,No Data,36.27,41.16,726781.38,0.82,No Data,39.41,48.55,544190.69,0.76,No Data,0,0,0,1806,773,1986,177.93,470.69,4936458,0.99,1,,,,,
