DATE,TIME,BLD A (KW),BLD A (KVA),BLD A (KVAR),BLD A (PF),Plant Chillers (KW),Plant Chillers (Avg Current),Plant Chillers (kWh),Plant Chillers (PF),BLD A FITNESS ZONE (KW),BLD A FITNESS (AVG CURRENT),BLD A FITNESS (kWh),BLD A FITNESS (PF),BLD B (KW),BLD B (kVa),BLD B (kVAR),BLD B (PF),BLD D (KW),BLD D (kVA),BLD D (kVAR),BLD D (PF),BLD E (KW),BLD E (kVA),BLD E (KVAR),BLD E (PF),BLD G (KW),BLD G (kVA),BLD G (kVAR),BLD G (PF),BLD H (KW),BLD H Average Current,BLD H (kWh),BLD H (PF),BLD J (KW),BLD J Average Current,BLD J (kWh),BLD J (PF),BLD K (KW),BLD K Average Current,BLD K (kWh),BLD K (PF),BLD M (KW),BLD M (Average Current),BLD M (kWh),BLD M (PF),BLD N (KW),BLD N Average Current,BLD N (kWh),BLD N (PF),BLD P (KW),BLD P Average Current,BLD P (kWh),BLD P (PF),RES PH 1 & 2 (KW),RES PH 1 & 2 Avg Current,RES PH 1 & 2 (kWh),RES PH 1 & 2 (PF),RES PH 3 (KW),RES PH 3 Avg Current,RES PH 3 (kWh),RES PH 3 (PF),BLD S (KW),BLD S Avg Current,BLD S (kWh),BLD S (PF),BLD T (KW),BLD T Avg Current,BLD T (kWh),BLD T (PF),BLD V (KW),BLD V Avg Current,BLD V (kWh),BLD V (PF),BLD Z (KW),BLD Z Avg Current,BLD Z (kWh),BLD Z (PF),COGEN 1 (kW),COGEN 1 (kVAR),COGEN 1 (kVA),COGEN2 (kW),COGEN2 (KVAR),COGEN2 (KVA),BLD C (KW)
2019-02-25,15:00:00,603.32,620.31,93.05,0.988,3.78,139.62,806228.31,0.03,23.66,33.03,453676.03,0.59,293.02,307.2,96,95,112.38,120.83,32.77,0.95,183,187,45,-97.09,27.54,21.92,7.2,96,221.37,227.07,2879894.5,0.92,118.86,117.53,1270213.13,0.95,7.8,8.9,307480.53,0.83,2.57,20.71,64325.88,0.12,114.54,113.6,1450320,0.93,147.64,151.23,2261400.25,0.92,188.26,195.62,3426586.5,0.91,2.74,6.37,1013287.06,0.41,4.24,8.49,332178.06,0.47,283.11,302.66,3610789,0.88,71.1,69.79,504804.81,0.96,35.12,44.43,398155.66,0.74,0,,,0,,,0
2019-02-25,16:00:00,589.59,599.63,106.34,0.982,3.78,139.62,806228.31,0.03,37.98,51.5,453709.91,0.62,284.16,292.43,97.48,94.2,118.43,132.1,36.86,0.956,219,225,55,-96.95,17.78,19.36,6.08,95.6,224.89,229.27,2880138.5,0.92,102.13,98.14,1270317.38,0.97,12.61,13.82,307490.56,0.86,1.39,18.67,64327.37,0.07,104.17,102.55,1450427.63,0.93,145.11,148.75,2261550.5,0.91,190.74,196.26,3426778.75,0.91,3.54,8.37,1013290.31,0.4,4.49,7.85,332182.56,0.53,281.32,300.14,3611093.5,0.87,75.69,73.86,504858.41,0.95,37.22,45.77,398190.59,0.76,0,,,0,,,0
2019-02-25,17:00:00,591.95,614.4,116.68,0.982,3.78,139.62,806228.31,0.03,30.55,40.91,453738.66,0.62,260.82,277.66,93.05,94.2,106.39,109.57,33.28,0.946,185,190,45,-97.17,18.22,18.56,7.2,91.8,236.07,234.86,2880349.5,0.95,102.58,99.86,1270422,0.96,5.01,5.6,307497.5,0.85,2.65,19.36,64328.64,0.13,106.16,105.82,1450533.88,0.92,148.92,151.78,2261701,0.92,201.73,206.98,3426977.5,0.92,2.9,7.93,1013293.44,0.34,4.3,7.82,332187.16,0.51,298.23,311.21,3611384.75,0.9,73.78,72.27,504908.25,0.96,36.19,45.31,398225.66,0.75,0,,,0,,,0
2019-02-25,18:00:00,609.97,629.17,107.82,0.986,3.78,139.62,806228.31,0.03,33.64,35.98,453767.31,0.81,259.05,262.89,84.18,94.4,100.56,103.42,33.28,0.946,164,168,41,-96.92,19.33,21.92,5.92,97,205.71,207.71,2880546.25,0.94,105.12,101.83,1270526.88,0.97,9.12,9.65,307504.13,0.89,2.77,23,64331.61,0.12,99.03,98.58,1450640.75,0.92,143.47,147.85,2261845,0.91,202.39,206.36,3427180,0.93,2.95,7.84,1013296.5,0.36,3.93,7.79,332191.47,0.47,283.16,289.33,3611674,0.92,65.89,65.42,504965.97,0.95,58.37,61.93,398268.91,0.89,0,,,0,,,0
2019-02-25,19:00:00,589.44,581.91,101.91,0.986,3.78,139.62,806228.31,0.03,27.53,31.36,453796.28,0.77,246.65,258.46,88.62,94,88.93,92.67,32.77,0.928,164,169,44,-96.64,18.74,19.04,5.12,95,207.87,208.39,2880755.25,0.93,96.81,93.92,1270626.13,0.96,7.47,7.97,307509.75,0.88,1.25,19.34,64334.12,0.06,104.96,104.27,1450746.88,0.92,135.28,140.44,2261987.75,0.9,210.63,212.4,3427386.5,0.93,3.53,8.1,1013299.56,0.41,4.16,8,332195.56,0.48,262.48,267.71,3611947,0.91,52.48,53.43,505019.09,0.91,58.55,62.04,398325.97,0.88,0,,,0,,,0
2019-02-25,20:00:00,551.04,590.77,78.28,0.99,3.78,139.62,806228.31,0.03,28.78,32.76,453829.25,0.76,239.11,248.12,93.05,92.8,66.82,68.1,28.67,0.926,175,181,50,-95.89,21.12,18.56,5.44,95.6,191.52,198.91,2880943.25,0.9,88.04,86.1,1270718.63,0.95,10.97,10.96,307517.59,0.94,0.92,20.34,64335.44,0.04,97.69,96.99,1450848.38,0.92,132.85,138.28,2262125,0.89,245.57,256.28,3427602.75,0.9,3.41,8.32,1013302.63,0.38,4.21,7.72,332199.72,0.51,270.02,288.26,3612210.75,0.87,43.69,46.9,505069.09,0.86,56.69,60.75,398382.94,0.87,0,,,0,,,0
2019-02-25,21:00:00,519.73,502.15,66.46,0.99,3.78,139.62,806228.31,0.03,28.97,33.02,453860.13,0.76,220.95,239.26,94.52,91.8,67.12,76.8,28.67,0.908,156,161,44,-96.55,20.42,20.16,5.6,96.2,164.37,173.42,2881116.25,0.88,86.59,84.42,1270806.13,0.95,8.78,9,307525.09,0.91,0.21,22.18,64336.7,0.01,98.05,97.97,1450947,0.91,123.42,130.36,2262253.75,0.88,212.01,213.42,3427822,0.93,2.83,7.1,1013305.63,0.37,4.17,7.78,332203.88,0.5,237.03,246.58,3612463.75,0.89,79.09,76.86,505120.25,0.95,53.13,57.03,398439.03,0.87,0,,,0,,,0
2019-02-25,22:00:00,496.69,522.83,62.03,0.994,3.78,139.62,806228.31,0.03,29.14,32.44,453889.78,0.79,207.66,224.49,90.09,91.6,63.9,68.1,24.58,0.916,160,165,44,-96.22,21.33,21.44,5.6,96.6,155.17,165.57,2881284.25,0.88,73.91,72.31,1270887.5,0.95,5.16,5.55,307531.75,0.87,0.84,21.52,64338.02,0.04,96.83,96.73,1451048.75,0.91,124.74,129.69,2262379.75,0.9,214.8,216.55,3428038.75,0.93,2.74,6.49,1013308.63,0.39,4.07,7.37,332208.06,0.51,243.13,262.91,3612694.75,0.86,50.79,52.05,505165.22,0.91,56.36,59.85,398494.5,0.88,0,,,0,,,0
2019-02-25,23:00:00,408.22,398.77,57.6,0.99,3.78,139.62,806228.31,0.03,5.41,5.97,453906.88,0.79,175.61,197.91,75.32,92.4,64.41,64,28.16,0.918,162,167,46,-96.24,18.53,16.96,5.6,92.8,178.52,189.07,2881444.5,0.9,71.79,70.96,1270965,0.95,5.24,5.39,307537.91,0.92,3.16,19.01,64340.63,0.16,70.08,73.25,1451122.5,0.88,117.58,125.23,2262498.75,0.88,201.62,205.66,3428249.5,0.93,3.04,6.46,1013311.44,0.44,2.81,6.14,332211.19,0.43,162.7,175.89,3612877,0.87,43.96,44.32,505199.72,0.93,48.35,53.3,398547.16,0.85,0,,,0,,,0
2019-02-26,0:00:00,404.97,404.68,51.69,0.99,3.78,139.62,806228.31,0.03,10.73,10.59,453914.69,0.93,173.98,192,79.75,91,65.48,65.54,27.65,0.93,106,113,43,-92.35,18.14,19.52,5.6,97,155.87,166.58,2881607,0.88,71.36,72.05,1271039,0.93,2.22,2.39,307543.63,0.88,2.87,19.61,64343.36,0.14,67.05,70.03,1451194.25,0.88,119.71,124.82,2262614,0.9,201.51,206.31,3428450.75,0.92,2.62,5.87,1013314.13,0.42,2.97,7.06,332214.13,0.39,180.3,202.28,3613049.75,0.83,26.54,30.03,505234.28,0.83,39.08,46.26,398585.88,0.79,0,,,0,,,0
2019-02-26,1:00:00,400.98,398.77,48.74,0.992,3.78,139.62,806228.31,0.03,15.18,14.67,453926,0.9,165.27,177.23,73.85,90.8,65.18,65.02,28.16,0.922,119,126,46,-93.21,19.57,Data Loss,Data Loss,Data Loss,160.62,170.84,2881769.5,0.88,73.19,73,1271111.25,0.94,0,0,307544.38,1,2.41,18.08,64345.88,0.13,70.51,74.16,1451262.75,0.87,122.2,126.47,2262732.75,0.9,178.81,185.25,3428641.25,0.91,2.63,5.73,1013316.81,0.43,2.87,6.28,332217.16,0.43,177.38,200.43,3613220.25,0.82,27.58,30.46,505269.53,0.84,32.71,41.32,398622.09,0.74,0,,,0,,,0
2019-02-26,2:00:00,413.24,397.29,45.78,0.994,3.78,139.62,806228.31,0.03,12.13,11.66,453937.75,0.93,165.12,181.66,82.71,88.8,62.41,67.58,25.09,0.92,97,103,37,-93.47,0,Data Loss,Data Loss,Data Loss,167.5,177.02,2881933.25,0.88,70.15,70.35,1271185.5,0.92,0,0,307544.38,1,1.47,19.84,64347.8,0.07,66.2,69.63,1451332,0.86,119.57,125,2262848.5,0.89,176.09,182.45,3428821.25,0.9,2.48,5.34,1013319.44,0.43,3.17,6.75,332220.31,0.43,175.09,200,3613390.75,0.81,55.33,54.68,505307.22,0.94,42.16,49.07,398660.25,0.8,0,,,0,,,0
2019-02-26,3:00:00,415.61,431.26,59.08,0.99,3.78,139.62,806228.31,0.03,11.76,11.5,453949.25,0.92,161.87,177.23,78.28,89.6,60.98,60.93,22.53,0.924,99,106,41,-92.38,0,Data Loss,Data Loss,Data Loss,158.99,170.68,2882094.5,0.88,72.67,73.16,1271256,0.93,0,0,307544.38,1,2.72,19.41,64350.57,0.14,68.37,72.01,1451400.63,0.87,119.16,124.94,2262964,0.89,169.63,177.5,3428991.5,0.9,2.43,5.16,1013322,0.44,2.96,6.37,332223.25,0.43,174.6,198.6,3613559.5,0.82,38.28,40.33,505345,0.89,38.98,46.69,398699.88,0.78,0,,,0,,,0
2019-02-26,4:00:00,408.07,412.06,51.69,0.99,3.78,139.62,806228.31,0.03,11.76,11.36,453961.44,0.96,158.18,174.28,76.8,90,57.86,60.93,23.55,0.938,108,117,46,-91.35,0,Data Loss,Data Loss,Data Loss,173.1,182.17,2882257,0.9,77.35,79.09,1271326.88,0.92,0,0,307544.38,1,3.1,18.08,64353.54,0.17,66.15,68.69,1451468,0.89,121.59,126.71,2263078.25,0.9,160.25,170.11,3429155.25,0.89,2.44,5.29,1013324.5,0.44,2.78,6.06,332226.19,0.43,153.61,169.3,3613722.75,0.85,49.88,49.71,505380.31,0.94,36.94,43.77,398739.44,0.8,0,,,0,,,0
2019-02-26,5:00:00,415.02,425.35,47.26,0.992,3.78,139.62,806228.31,0.03,12.57,12.04,453974.22,0.95,157.29,178.71,79.75,89.6,63.44,66.05,23.55,0.932,106,113,42,-92.97,0,Data Loss,Data Loss,Data Loss,157.37,170.64,2882420.25,0.87,70.92,72.04,1271399.88,0.92,0,0,307544.38,1,2.4,19.8,64355.75,0.12,65.73,68.06,1451536.38,0.88,116.14,120.71,2263190,0.9,158.92,169.02,3429315.25,0.88,2.48,5.26,1013327.06,0.44,3.28,5.68,332229.38,0.54,156,171.08,3613893,0.85,47.23,47.26,505416.03,0.93,36.33,44.92,398779.53,0.76,0,,,0,,,0
2019-02-26,6:00:00,481.18,482.95,72.37,0.988,3.78,139.62,806228.31,0.03,31.55,34.41,453995.06,0.82,185.94,215.63,84.18,91.8,79.97,100.86,33.28,0.944,108,115,43,-93.08,0,Data Loss,Data Loss,Data Loss,161.98,172.03,2882585.25,0.89,80,79.18,1271474.88,0.94,0,0,307544.59,1,2.2,23.21,64357.95,0.09,88.65,90.41,1451605.88,0.9,115.2,120.02,2263302.25,0.9,158.12,168.07,3429476,0.88,2.59,5.39,1013329.63,0.45,3.82,6.1,332233.13,0.59,163.48,179.82,3614061.5,0.85,44.42,45.15,505450.34,0.92,37.76,46.48,398819.09,0.76,0,,,0,,,0
2019-02-26,7:00:00,486.35,490.34,73.85,0.988,3.78,139.62,806228.31,0.03,25.62,30.16,454023.47,0.8,206.03,220.06,90.09,91.2,102.86,110.08,32.77,0.95,156,162,47,-95.71,0,Data Loss,Data Loss,Data Loss,192.65,192.71,2882768.75,0.94,75.49,74.76,1271550.38,0.94,0,0,307544.59,1,2,20.15,64360.48,0.1,90.81,92.75,1451699.25,0.9,115.29,119.6,2263422,0.9,152.86,163.92,3429635,0.88,2.68,6.35,1013332.13,0.4,4.68,6.66,332237.53,0.66,224.81,245.13,3614271,0.86,79.1,77.3,505507.06,0.96,35.68,44.44,398857.53,0.75,0,,,0,,,0
2019-02-26,8:00:00,527.11,530.22,88.62,0.984,3.78,139.62,806228.31,0.03,25.94,30.67,454051.13,0.8,242.66,255.51,91.57,93.4,116.89,114.18,32.77,0.952,201,208,59,-95.77,0,Data Loss,Data Loss,Data Loss,226.48,233.34,2882964,0.92,102.61,100.49,1271637.5,0.96,3.94,4.73,307547.78,0.79,2.84,21.8,64362.65,0.13,100.04,101.35,1451790.63,0.91,137.93,140.2,2263550.5,0.93,158.39,168.46,3429801.5,0.89,2.78,5.98,1013334.94,0.44,4.19,8.31,332242.03,0.47,276.56,292.51,3614508.5,0.89,53.62,54.53,505560.78,0.93,38.88,47.08,398896.41,0.78,0,,,0,,,0
2019-02-26,9:00:00,553.11,571.57,107.82,0.984,3.78,139.62,806228.31,0.03,30.04,33.44,454077.81,0.85,269.39,288,94.52,94.4,118.07,130.05,38.4,0.958,207,213,52,-96.92,0,Data Loss,Data Loss,Data Loss,242.64,245.71,2883208.5,0.93,100.8,98.52,1271739.13,0.96,4.07,4.95,307552.5,0.78,2.04,21.59,64364.86,0.09,108.46,108.92,1451887.25,0.91,196.33,206.23,2263700.75,0.89,174.58,182.19,3429968.75,0.9,2.94,6.93,1013337.75,0.4,4.37,8.24,332246.5,0.5,301.13,313.71,3614790.5,0.9,59.9,60.05,505618,0.93,34.66,43.73,398936.41,0.74,0,,,0,,,0
2019-02-26,10:00:00,592.69,580.43,101.91,0.984,3.78,139.62,806228.31,0.03,24.72,34.05,454104.88,0.59,273.38,298.34,96,94.6,117.86,120.83,41.47,0.948,192,196,42,-97.67,0,Data Loss,Data Loss,Data Loss,242.35,243.75,2883461.25,0.93,119.17,115.63,1271840.75,0.96,15.58,15.7,307562.59,0.93,0.92,20.47,64366.73,0.04,109.98,109.43,1451991.88,0.91,188.74,193.98,2263887.25,0.9,185.33,193.08,3430143.75,0.9,2.88,6.49,1013340.69,0.41,4.49,8.26,332250.97,0.5,310.4,319.73,3615093.25,0.9,72.01,70.71,505680.66,0.94,42.27,49.78,398977.03,0.79,0,,,0,,,0
2019-02-26,11:00:00,604.36,599.63,106.34,0.986,3.78,139.62,806228.31,0.03,33.16,36.37,454133.75,0.86,284.75,320.49,97.48,95,144.08,164.35,45.06,0.968,219,226,59,-96.5,0,Data Loss,Data Loss,Data Loss,261.03,263.24,2883723.25,0.94,102,100.06,1271948.88,0.95,10.17,10.79,307574.97,0.89,2.82,22.52,64368.95,0.12,115.82,114.62,1452099.5,0.93,190.1,195.73,2264072.75,0.91,176.7,184.66,3430325.75,0.9,2.8,6.88,1013343.63,0.38,4.36,8.76,332255.5,0.46,309.14,310.53,3615406.25,0.93,78.99,76.88,505740.13,0.96,45.42,52.18,399018,0.82,0,,,0,,,0
2019-02-26,12:00:00,621.34,658.71,118.15,0.984,3.78,139.62,806228.31,0.03,29.66,33.18,454163.03,0.84,293.17,327.88,100.43,95.2,130.15,146.43,40.96,0.964,192,198,49,-97.07,0,Data Loss,Data Loss,Data Loss,242.89,245.14,2883976.5,0.93,102.93,99.7,1272051.63,0.96,12.59,13.79,307585.63,0.86,1.11,20.45,64370.78,0.05,113.36,111.61,1452211.75,0.92,187.48,192.89,2264246.75,0.9,186.98,193.22,3430511.75,0.9,3.29,6.91,1013346.63,0.44,5.7,9.8,332261.16,0.54,311.62,312.1,3615717.25,0.93,71.85,70.35,505798.41,0.95,41.91,49.9,399060.56,0.78,0,,,0,,,0
2019-02-26,13:00:00,612.63,602.58,116.68,0.984,3.78,139.62,806228.31,0.03,33.77,37.05,454198.25,0.86,303.06,316.06,96,95.6,120.17,112.64,32.26,0.948,190,195,44,-97.39,0,Data Loss,Data Loss,Data Loss,282.41,282.13,2884228,0.94,105.33,101.97,1272160,0.96,12.42,13.63,307598.06,0.86,1.67,21.87,64372.6,0.07,114.61,113.48,1452323.75,0.92,185.62,191.39,2264438,0.91,193.75,200.37,3430700.75,0.91,2.96,6.56,1013349.75,0.42,5.49,9.77,332266.84,0.52,288.79,303.66,3616031.25,0.89,55.39,56.03,505851.59,0.92,43.21,51.15,399105.09,0.79,0,,,0,,,0
2019-02-26,14:00:00,596.82,643.94,125.54,0.982,3.78,139.62,806228.31,0.03,39.22,41.55,454239.06,0.89,294.5,317.54,104.86,94.6,113.25,117.76,36.86,0.952,192,197,46,-97.25,27.54,18.08,7.36,91.6,236.78,239.83,2884488.5,0.93,109.86,102.98,1272267.63,0.96,11.8,13.08,307610.16,0.85,1.55,24.63,64374.68,0.06,108.51,107.34,1452437.88,0.92,153.78,150.99,2264624.75,0.95,187.85,193.95,3430891,0.91,3.34,7.36,1013352.75,0.42,5.67,9.82,332272.44,0.54,336.57,348.82,3616346.75,0.9,38.06,41.08,505898.56,0.86,44.66,51.84,399149.09,0.8,0,,,0,,,0
2019-02-26,15:00:00,620.31,609.97,109.29,0.984,3.78,139.62,806228.31,0.03,31.99,35.1,454279.53,0.86,299.96,310.15,96,95.2,111.87,124.93,32.77,0.962,203,207,47,-97.25,16.66,21.44,6.08,95.6,242.59,244.31,2884730.25,0.94,109.48,99.68,1272376.63,0.96,9.17,9.63,307618.16,0.9,1.33,21.4,64376.62,0.06,115.06,114.45,1452550.38,0.92,146.57,145.21,2264776.25,0.94,212.33,226.5,3431083.5,0.88,2.88,6.85,1013355.81,0.4,6.37,11.14,332278.28,0.53,326.44,328.66,3616666,0.93,44.29,46.94,505950.38,0.88,42.72,51.03,399188.97,0.78,0,,,0,,,0
2019-02-26,16:00:00,601.4,595.2,104.86,0.984,3.78,139.62,806228.31,0.03,24.68,33.73,454311.06,0.58,295.68,313.11,94.52,95.4,111.97,112.13,37.89,0.946,222,227,51,-97.4,20.5,20.32,6.24,95.4,242.74,247.57,2884989.75,0.93,131.29,107.76,1272484.88,0.95,7.84,8.94,307628.28,0.83,2.85,22.05,64379.16,0.12,110.66,110.62,1452661.5,0.92,142.52,142.62,2264918.75,0.94,210.23,228.49,3431275.5,0.87,3.09,6.96,1013358.75,0.42,5.49,9.39,332283.91,0.55,312.96,325.05,3616978.75,0.9,57.63,58.11,506000.03,0.93,41.05,49.76,399229.25,0.78,0,,,0,,,0
2019-02-26,17:00:00,594.9,584.86,101.91,0.986,3.78,139.62,806228.31,0.03,37.14,39.77,454342.91,0.88,285.78,311.63,98.95,94.8,104.35,101.89,33.79,0.95,198,205,58,-95.94,18.26,20,6.24,95,223.15,223.51,2885220.25,0.94,106.34,103.35,1272593.13,0.96,5.73,6.69,307635.69,0.81,3.25,20.73,64381.79,0.15,99.11,99.06,1452771.13,0.92,133.5,134.46,2265057.75,0.93,190.07,196.37,3431471,0.91,3.77,8.87,1013361.75,0.4,5.47,9.2,332289.47,0.56,296.32,300.33,3617278.75,0.93,35.81,39.42,506049.34,0.85,43.06,51.37,399271.56,0.79,0,,,0,,,0
2019-02-26,18:00:00,579.69,590.77,101.91,0.984,3.78,139.62,806228.31,0.03,22.59,33.16,454372.25,0.56,262.89,283.57,88.62,95.2,99.38,108.03,36.35,0.936,205,209,47,-97.43,16.27,18.4,6.24,93.6,210.68,213.74,2885448.75,0.94,99.7,97.27,1272696,0.96,9.12,9.31,307644.03,0.93,3.65,22.56,64384.38,0.16,101.87,101.97,1452871.5,0.92,141.16,141.57,2265190.25,0.94,210.75,214.2,3431676,0.93,3.64,8.76,1013364.75,0.39,5.29,8.9,332295.03,0.56,283.31,288.82,3617566.5,0.92,36.21,40.61,506102.72,0.84,56.69,60.93,399319.78,0.88,0,,,0,,,0
2019-02-26,19:00:00,603.32,601.11,98.95,0.986,3.78,139.62,806228.31,0.03,29.22,40.29,454407.94,0.6,249.01,262.89,88.62,94,81.51,83.97,31.74,0.918,183,188,47,-96.71,18.08,19.36,6.4,95.4,242.1,245.92,2885684.25,0.93,93.92,92.44,1272796,0.95,8.23,8.54,307651.91,0.91,2.15,19.43,64387.48,0.11,109.41,107.69,1452979.75,0.93,134.6,135.08,2265322.5,0.93,206.02,209.51,3431885.25,0.92,3.24,8.04,1013367.75,0.38,5.21,8.85,332300.16,0.55,245.13,266.85,3617843,0.86,54.9,56.03,506155.38,0.91,60.77,64.34,399378.34,0.88,0,,,0,,,0
2019-02-26,20:00:00,553.7,556.8,90.09,0.986,3.78,139.62,806228.31,0.03,37.36,39.35,454442.28,0.84,235.57,249.6,90.09,93.4,61.9,70.66,28.16,0.91,181,187,51,-96.18,18.13,20.8,5.12,96.8,191.5,198.72,2885913.5,0.91,96.75,94.92,1272896,0.95,7.77,8.08,307660,0.91,1.57,18.77,64389.18,0.08,102.31,101.65,1453089.13,0.92,126.46,128.18,2265450.25,0.92,215.8,217.94,3432104,0.93,2.83,7.23,1013370.69,0.37,5.18,9.41,332305.44,0.51,245.12,253.67,3618101,0.9,33.44,38.12,506202.44,0.82,56.88,60.97,399436.78,0.87,0,,,0,,,0
2019-02-26,21:00:00,539.08,543.51,90.09,0.986,3.78,139.62,806228.31,0.03,36.77,38.95,454474,0.82,218.73,234.83,87.14,92.8,61.75,70.14,28.16,0.912,176,183,54,-95.59,16.48,16.96,5.12,94.8,170.69,179.34,2886106.25,0.9,88.06,87.03,1272991,0.95,8.48,8.66,307667.81,0.92,2.11,19.22,64391.63,0.11,98.17,99.16,1453188.5,0.91,121.13,123.93,2265571.5,0.91,207.94,211.21,3432317.25,0.93,2.54,6.96,1013373.63,0.34,5.07,9.2,332310.56,0.52,225.32,250.4,3618346.75,0.84,32.34,37.44,506250.56,0.81,55.25,59.28,399494.91,0.87,0,,,0,,,0
2019-02-26,22:00:00,508.95,505.11,72.37,0.99,3.78,139.62,806228.31,0.03,31.7,34.69,454507.28,0.81,204.7,220.06,87.14,91.8,60.11,64,24.06,0.924,159,164,46,-95.63,16.29,19.36,6.4,95.2,154.35,160.58,2886265.25,0.9,72.65,71.71,1273067.13,0.94,7.53,8,307674.41,0.88,0.85,18.84,64393.18,0.04,104.17,103.76,1453286.63,0.91,119.94,122.58,2265689.5,0.91,212.35,214.54,3432535.5,0.92,2.62,6.61,1013376.44,0.37,5.3,9,332315.91,0.55,245.69,263.97,3618577,0.86,45.55,48.64,506301.34,0.87,53.58,57.52,399552.56,0.87,0,,,0,,,0
2019-02-26,23:00:00,425.8,446.03,51.69,0.992,3.78,139.62,806228.31,0.03,6.43,7.02,454523.38,0.8,176.05,187.57,75.32,91.6,62.41,68.61,25.09,0.928,166,175,57,-94.66,18.29,14.24,5.12,91,165.98,172.19,2886423,0.91,69.82,69.43,1273138.38,0.94,7.46,7.84,307680.78,0.9,3.52,20.74,64394.82,0.16,79.94,81.72,1453369.63,0.9,108.65,111.31,2265804.75,0.92,195.63,199.83,3432748,0.92,3.31,7.7,1013379.31,0.41,4.55,8.22,332320.47,0.52,170.08,199.42,3618763,0.8,25.93,28.93,506336.91,0.84,43.65,50.3,399598.47,0.82,0,,,0,,,0
2019-02-27,0:00:00,429.93,428.31,59.08,0.992,3.78,139.62,806228.31,0.03,5.52,5.79,454532.09,0.84,169.85,184.62,76.8,91,61.24,70.66,29.7,0.912,97,103,36,-93.5,15.23,18.88,5.12,96,163.99,168.8,2886584.5,0.91,74.99,74.98,1273211.5,0.93,2.19,2.49,307685.78,0.84,2.56,18.6,64397.76,0.13,71.34,73.17,1453444.88,0.89,104.04,106.91,2265914.5,0.91,204.94,207.77,3432949.25,0.93,2.56,6.14,1013381.88,0.39,4.62,8.3,332324.63,0.52,175.11,200.01,3618937,0.82,52.47,51.91,506371.84,0.94,40.37,48.01,399638.63,0.79,1499,660,No Data,0,0,No Data,0
2019-02-27,1:00:00,428.46,422.4,59.08,0.992,3.78,139.62,806228.31,0.03,11.66,11.35,454542.31,0.93,159.06,174.28,76.8,90.2,62.72,69.63,25.09,0.912,101,110,45,-91.38,19.04,20,5.12,95.8,157.99,163.64,2886744.5,0.91,78.04,78.75,1273288,0.92,0,0,307685.94,1,2.01,17.69,64400.36,0.11,72.05,74.53,1453516.63,0.88,110.65,112.13,2266026,0.92,180.95,187.63,3433138.75,0.91,2.53,5.56,1013384.5,0.43,4.05,7.84,332328.81,0.48,183.27,205.65,3619112.75,0.83,38.48,40.33,506405.97,0.89,41.5,48.42,399680.47,0.8,1496,638,No Data,0,0,No Data,0
2019-02-27,2:00:00,425.8,423.88,59.08,0.992,3.78,139.62,806228.31,0.03,11.53,11.36,454553,0.92,158.62,175.75,79.75,89,65.08,67.58,29.18,0.914,110,117,41,-93.74,17.07,17.12,4.96,94.4,166.76,171.27,2886905.25,0.92,67.76,67.56,1273360,0.94,0,0,307685.94,1,2.83,20.44,64402.61,0.13,69.72,73.22,1453587,0.87,144.8,155.44,2266144.25,0.87,170.95,178.71,3433320,0.9,2.52,5.53,1013387.13,0.43,4.57,8.31,332333,0.51,164.62,177.47,3619283.5,0.87,28.52,31.53,506440.25,0.84,45.82,51.75,399723.06,0.83,1502,648,No Data,0,0,No Data,0
2019-02-27,3:00:00,420.48,425.35,59.08,0.992,3.78,139.62,806228.31,0.03,12.93,12.67,454563.88,0.91,160.69,183.14,84.18,88.8,60.06,59.9,25.09,0.912,106,114,45,-91.9,17.28,19.2,6.24,96,155.73,161.64,2887065.25,0.91,69.43,69.61,1273428.88,0.93,0,0,307685.94,1,2.98,21.57,64405.63,0.13,69.35,72.63,1453656.25,0.87,109.43,111.62,2266258.75,0.92,168.18,176.57,3433490.75,0.9,2.38,5.11,1013389.69,0.44,4.01,7.55,332337.06,0.5,160.76,175.17,3619455.5,0.86,23.55,27.43,506474.25,0.8,48.14,54.77,399767.28,0.82,1502,683,No Data,0,0,No Data,0
2019-02-27,4:00:00,442.63,496.25,54.65,0.992,3.78,139.62,806228.31,0.03,12.02,11.56,454574.59,0.95,155.82,177.23,82.71,88.4,59.6,66.05,25.6,0.92,109,118,48,-91.07,18.78,15.36,6.08,92.6,149.11,154.81,2887222,0.9,68.33,68.94,1273496.25,0.92,0,0,307685.94,1,1.8,21.32,64408.11,0.08,68.93,71.19,1453722.25,0.88,109.48,111.16,2266366.5,0.91,155.57,165.47,3433657,0.87,2.74,5.76,1013392.19,0.44,4.36,7.76,332341.28,0.52,167.14,181.4,3619623,0.85,31.05,34.85,506511.03,0.82,43.08,50.64,399812.84,0.79,1498,635,No Data,0,0,No Data,0
